20s	fichidí
30s	tríochaidí
40s	daichidí
50s	caogaidí
60s	seascaidí
70s	seachtóidí
80s	hochtóidí
90s	nóchaidí
20idí	fichidí
30idí	tríochaidí
40idí	daichidí
50idí	caogaidí
60idí	seascaidí
70idí	seachtóidí
80idí	hochtóidí
90idí	nóchaidí
